tripId,city,vehicleType,distanceKm,durationMinutes,timeOfDay,dayOfWeek,trafficLevel,weatherCondition,baseFare,perKmRate,perMinuteRate,surgeMultiplier,quotedFare,expectedFare,overchargePercentage,fareStatus,datasetSource
synthetic-009287,Bengaluru,TAXI,7.76,18,DAY,SUNDAY,NORMAL,CLEAR,50,18,0,1.1,248.3655996505308,208.65,19.04,SLIGHTLY_HIGH,synthetic
synthetic-009288,Madurai,BUS,21.96,61,DAY,SUNDAY,NORMAL,HOT,10,2,0,1.0,47.0,53.92,-12.83,FAIR,synthetic
synthetic-009289,Madurai,BIKE_TAXI,12.55,22,NIGHT,WEEKDAY,LOW,RAIN,20,8,0,1.0,111.0,120.4,-7.81,FAIR,synthetic
synthetic-009290,Chennai,TAXI,9.37,17,EVENING,WEEKDAY,LOW,RAIN,50,18,0,1.0,211.0,218.66,-3.5,FAIR,synthetic
synthetic-009291,Coimbatore,BIKE_TAXI,7.16,11,DAY,SATURDAY,LOW,COLD,20,8,0,1.0,83.0,77.28,7.4,FAIR,synthetic
synthetic-009292,Bengaluru,AUTO,11.09,27,EVENING,WEEKDAY,NORMAL,HOT,30,12,0,1.3,362.0,212.0,70.75,OVERCHARGED,synthetic
synthetic-009293,Chennai,TAXI,17.66,34,DAY,WEEKDAY,HIGH,CLEAR,50,18,0,1.5,694.0,551.82,25.77,SLIGHTLY_HIGH,synthetic
synthetic-009294,Madurai,TAXI,19.18,38,MORNING,WEEKDAY,NORMAL,COLD,50,18,0,1.0,538.0,395.24,36.12,OVERCHARGED,synthetic
synthetic-009295,Bengaluru,BUS,8.41,28,DAY,SUNDAY,LOW,COLD,10,2,0,1.0,43.0,26.82,60.33,OVERCHARGED,synthetic
synthetic-009296,Chennai,AUTO,5.26,12,DAY,SATURDAY,NORMAL,CLEAR,30,12,0,1.1,225.0,102.43,119.66,OVERCHARGED,synthetic
synthetic-009297,Bengaluru,TAXI,11.53,37,MORNING,WEEKDAY,HIGH,HOT,50,18,0,1.3,287.0,334.8,-14.28,FAIR,synthetic
synthetic-009298,Coimbatore,AUTO,7.18,19,NIGHT,SUNDAY,LOW,RAIN,30,12,0,1.0,118.0,116.16,1.58,FAIR,synthetic
synthetic-009299,Bengaluru,BIKE_TAXI,9.31,31,NIGHT,SUNDAY,LOW,COLD,20,8,0,1.0,102.0,94.48,7.96,FAIR,synthetic
synthetic-009300,Coimbatore,BUS,3.44,7,MORNING,WEEKDAY,LOW,RAIN,10,2,0,1.0,16.0,16.88,-5.21,FAIR,synthetic
synthetic-009301,Bengaluru,BUS,4.79,10,EVENING,SUNDAY,LOW,COLD,10,2,0,1.0,20.552412779256017,19.58,4.97,FAIR,synthetic
synthetic-009302,Madurai,BUS,8.63,29,MORNING,WEEKDAY,LOW,RAIN,10,2,0,1.0,33.0,27.26,21.06,SLIGHTLY_HIGH,synthetic
synthetic-009303,Bengaluru,BUS,13.88,24,NIGHT,SATURDAY,HIGH,CLEAR,10,2,0,1.0,36.0,37.76,-4.66,FAIR,synthetic
synthetic-009304,Chennai,AUTO,17.12,42,EVENING,SATURDAY,LOW,COLD,30,12,0,1.3,561.0,306.07,83.29,OVERCHARGED,synthetic
synthetic-009305,Coimbatore,AUTO,2.72,10,MORNING,SATURDAY,NORMAL,CLEAR,30,12,0,1.0,124.0,62.64,97.96,OVERCHARGED,synthetic
synthetic-009306,Bengaluru,AUTO,2.28,3,EVENING,WEEKDAY,NORMAL,COLD,30,12,0,1.3,93.0,74.57,24.72,SLIGHTLY_HIGH,synthetic
synthetic-009307,Madurai,AUTO,4.3,3,MORNING,WEEKDAY,NORMAL,RAIN,30,12,0,1.0,84.0,81.6,2.94,FAIR,synthetic
synthetic-009308,Madurai,TAXI,1.36,3,EVENING,SATURDAY,LOW,COLD,50,18,0,1.0,90.0,80.0,12.5,SLIGHTLY_HIGH,synthetic
synthetic-009309,Madurai,BIKE_TAXI,10.11,20,NIGHT,WEEKDAY,LOW,COLD,20,8,0,1.0,100.0,100.88,-0.87,FAIR,synthetic
synthetic-009310,Chennai,TAXI,13.25,30,EVENING,SUNDAY,LOW,COLD,50,18,0,1.0,566.0,288.5,96.19,OVERCHARGED,synthetic
synthetic-009311,Coimbatore,TAXI,20.82,55,NIGHT,WEEKDAY,NORMAL,RAIN,50,18,0,1.2,598.0,509.71,17.32,SLIGHTLY_HIGH,synthetic
synthetic-009312,Coimbatore,AUTO,11.82,21,NIGHT,WEEKDAY,HIGH,HOT,30,12,0,1.0,191.02997760986727,171.84,11.17,SLIGHTLY_HIGH,synthetic
synthetic-009313,Bengaluru,AUTO,14.0,41,DAY,WEEKDAY,NORMAL,HOT,30,12,0,1.0,177.0,198.0,-10.61,FAIR,synthetic
synthetic-009314,Bengaluru,BUS,7.92,19,EVENING,SUNDAY,LOW,RAIN,10,2,0,1.0,27.0,25.84,4.49,FAIR,synthetic
synthetic-009315,Chennai,TAXI,10.91,25,MORNING,WEEKDAY,LOW,COLD,50,18,0,1.0,234.0,246.38,-5.02,FAIR,synthetic
synthetic-009316,Bengaluru,BUS,20.67,53,EVENING,SUNDAY,NORMAL,HOT,10,2,0,1.2,57.0,61.61,-7.48,FAIR,synthetic
synthetic-009317,Chennai,AUTO,14.59,32,NIGHT,WEEKDAY,HIGH,HOT,30,12,0,1.3,345.0,266.6,29.41,SLIGHTLY_HIGH,synthetic
synthetic-009318,Madurai,TAXI,6.5,24,DAY,WEEKDAY,LOW,RAIN,50,18,0,1.0,227.0,167.0,35.93,OVERCHARGED,synthetic
synthetic-009319,Coimbatore,TAXI,12.68,23,NIGHT,SUNDAY,HIGH,HOT,50,18,0,1.0,301.0,278.24,8.18,FAIR,synthetic
synthetic-009320,Coimbatore,BUS,2.92,3,EVENING,SUNDAY,LOW,RAIN,10,2,0,1.0,20.0,15.84,26.26,SLIGHTLY_HIGH,synthetic
synthetic-009321,Coimbatore,BUS,3.71,8,NIGHT,SUNDAY,NORMAL,CLEAR,10,2,0,1.3,23.0,22.65,1.56,FAIR,synthetic
synthetic-009322,Madurai,BUS,21.34,59,NIGHT,SUNDAY,NORMAL,COLD,10,2,0,1.0,50.0,52.68,-5.09,FAIR,synthetic
synthetic-009323,Chennai,TAXI,19.47,58,NIGHT,WEEKDAY,LOW,CLEAR,50,18,0,1.0,409.0,400.46,2.13,FAIR,synthetic
synthetic-009324,Chennai,TAXI,21.87,43,EVENING,WEEKDAY,LOW,CLEAR,50,18,0,1.0,397.0,443.66,-10.52,FAIR,synthetic
synthetic-009325,Chennai,TAXI,14.98,45,EVENING,WEEKDAY,NORMAL,HOT,50,18,0,1.0,446.0,319.64,39.53,OVERCHARGED,synthetic
synthetic-009326,Coimbatore,BIKE_TAXI,5.5,17,MORNING,SATURDAY,HIGH,RAIN,20,8,0,1.1,66.0,70.4,-6.25,FAIR,synthetic
synthetic-009327,Bengaluru,AUTO,1.17,3,NIGHT,SUNDAY,HIGH,RAIN,30,12,0,1.0,43.0,44.04,-2.36,FAIR,synthetic
synthetic-009328,Bengaluru,BUS,9.14,29,DAY,SUNDAY,LOW,HOT,10,2,0,1.0,24.0,28.28,-15.13,FAIR,synthetic
synthetic-009329,Chennai,BIKE_TAXI,15.48,30,DAY,SUNDAY,LOW,HOT,20,8,0,1.0,128.0,143.84,-11.01,FAIR,synthetic
synthetic-009330,Bengaluru,BIKE_TAXI,10.29,18,DAY,WEEKDAY,NORMAL,COLD,20,8,0,1.0,87.0,102.32,-14.97,FAIR,synthetic
synthetic-009331,Bengaluru,AUTO,13.08,28,DAY,WEEKDAY,LOW,CLEAR,30,12,0,1.5,445.0,280.44,58.68,OVERCHARGED,synthetic
synthetic-009332,Madurai,BUS,20.64,40,DAY,SATURDAY,LOW,HOT,10,2,0,1.0,72.0,51.28,40.41,OVERCHARGED,synthetic
synthetic-009333,Coimbatore,BIKE_TAXI,14.32,21,NIGHT,SATURDAY,LOW,COLD,20,8,0,1.0,121.28773501597448,134.56,-9.86,FAIR,synthetic
synthetic-009334,Coimbatore,BUS,10.5,33,NIGHT,SUNDAY,NORMAL,RAIN,10,2,0,1.0,27.0,31.0,-12.9,FAIR,synthetic
synthetic-009335,Coimbatore,BIKE_TAXI,4.96,19,MORNING,SUNDAY,NORMAL,COLD,20,8,0,1.0,70.0,59.68,17.29,SLIGHTLY_HIGH,synthetic
synthetic-009336,Bengaluru,AUTO,7.94,17,DAY,SUNDAY,NORMAL,RAIN,30,12,0,1.0,121.0,125.28,-3.42,FAIR,synthetic
synthetic-009337,Chennai,BIKE_TAXI,15.2,38,MORNING,WEEKDAY,NORMAL,RAIN,20,8,0,1.0,122.0,141.6,-13.84,FAIR,synthetic
synthetic-009338,Coimbatore,TAXI,18.82,54,DAY,WEEKDAY,HIGH,COLD,50,18,0,1.0,378.0,388.76,-2.77,FAIR,synthetic
synthetic-009339,Coimbatore,BIKE_TAXI,20.29,46,NIGHT,WEEKDAY,LOW,RAIN,20,8,0,1.0,155.0,182.32,-14.98,FAIR,synthetic
synthetic-009340,Bengaluru,TAXI,6.03,19,MORNING,WEEKDAY,LOW,RAIN,50,18,0,1.1,180.0,174.39,3.21,FAIR,synthetic
synthetic-009341,Madurai,AUTO,15.06,54,EVENING,SATURDAY,LOW,RAIN,30,12,0,1.1,206.0,231.79,-11.13,FAIR,synthetic
synthetic-009342,Coimbatore,TAXI,10.94,22,MORNING,SUNDAY,LOW,HOT,50,18,0,1.0,211.0,246.92,-14.55,FAIR,synthetic
synthetic-009343,Chennai,AUTO,4.88,8,MORNING,SATURDAY,NORMAL,RAIN,30,12,0,1.0,78.0,88.56,-11.92,FAIR,synthetic
synthetic-009344,Chennai,BIKE_TAXI,12.94,29,EVENING,SATURDAY,NORMAL,COLD,20,8,0,1.0,105.0,123.52,-14.99,FAIR,synthetic
synthetic-009345,Coimbatore,BUS,6.8,12,MORNING,SATURDAY,NORMAL,HOT,10,2,0,1.0,23.0,23.6,-2.54,FAIR,synthetic
synthetic-009346,Bengaluru,TAXI,21.94,61,MORNING,SUNDAY,LOW,COLD,50,18,0,1.0,723.0,444.92,62.5,OVERCHARGED,synthetic
synthetic-009347,Chennai,BUS,5.65,12,EVENING,SATURDAY,NORMAL,HOT,10,2,0,1.0,21.0,21.3,-1.41,FAIR,synthetic
synthetic-009348,Bengaluru,BUS,1.57,4,MORNING,WEEKDAY,HIGH,CLEAR,10,2,0,1.0,24.0,13.14,82.65,OVERCHARGED,synthetic
synthetic-009349,Madurai,BIKE_TAXI,11.28,40,MORNING,SATURDAY,LOW,HOT,20,8,0,1.0,156.0,110.24,41.51,OVERCHARGED,synthetic
synthetic-009350,Chennai,TAXI,18.73,39,DAY,SATURDAY,LOW,HOT,50,18,0,1.0,728.0,387.14,88.05,OVERCHARGED,synthetic
synthetic-009351,Coimbatore,TAXI,16.53,55,EVENING,SATURDAY,HIGH,RAIN,50,18,0,1.0,428.0,347.54,23.15,SLIGHTLY_HIGH,synthetic
synthetic-009352,Madurai,TAXI,18.17,29,MORNING,SATURDAY,LOW,HOT,50,18,0,1.0,404.0,377.06,7.14,FAIR,synthetic
synthetic-009353,Bengaluru,BIKE_TAXI,20.3,46,MORNING,WEEKDAY,NORMAL,CLEAR,20,8,0,1.0,211.0,182.4,15.68,SLIGHTLY_HIGH,synthetic
synthetic-009354,Bengaluru,BUS,6.33,6,MORNING,SATURDAY,NORMAL,HOT,10,2,0,1.0,26.0,22.66,14.74,SLIGHTLY_HIGH,synthetic
synthetic-009355,Chennai,BUS,4.2,17,DAY,SATURDAY,LOW,HOT,10,2,0,1.0,24.0,18.4,30.43,OVERCHARGED,synthetic
synthetic-009356,Bengaluru,BUS,6.87,18,NIGHT,SUNDAY,NORMAL,CLEAR,10,2,0,1.0,21.0,23.74,-11.54,FAIR,synthetic
synthetic-009357,Madurai,TAXI,10.72,19,DAY,SATURDAY,NORMAL,CLEAR,50,18,0,1.0,266.0,242.96,9.48,FAIR,synthetic
synthetic-009358,Bengaluru,BIKE_TAXI,10.16,30,NIGHT,WEEKDAY,HIGH,COLD,20,8,0,1.0,90.0,101.28,-11.14,FAIR,synthetic
synthetic-009359,Chennai,AUTO,11.17,21,MORNING,SUNDAY,NORMAL,HOT,30,12,0,1.0,227.0,164.04,38.38,OVERCHARGED,synthetic
synthetic-009360,Bengaluru,TAXI,14.74,32,MORNING,SUNDAY,HIGH,HOT,50,18,0,1.0,391.22996512266263,315.32,24.07,SLIGHTLY_HIGH,synthetic
synthetic-009361,Chennai,BUS,5.7,12,NIGHT,SATURDAY,HIGH,RAIN,10,2,0,1.0,19.0,21.4,-11.21,FAIR,synthetic
synthetic-009362,Chennai,BIKE_TAXI,4.17,6,NIGHT,SUNDAY,NORMAL,RAIN,20,8,0,1.0,62.0,53.36,16.19,SLIGHTLY_HIGH,synthetic
synthetic-009363,Chennai,BIKE_TAXI,12.41,26,DAY,SUNDAY,LOW,COLD,20,8,0,1.2,131.0,143.14,-8.48,FAIR,synthetic
synthetic-009364,Bengaluru,TAXI,2.62,13,EVENING,SUNDAY,HIGH,RAIN,50,18,0,1.0,93.0,97.16,-4.28,FAIR,synthetic
synthetic-009365,Chennai,BIKE_TAXI,18.36,59,EVENING,WEEKDAY,HIGH,COLD,20,8,0,1.1,165.0,183.57,-10.12,FAIR,synthetic
synthetic-009366,Coimbatore,AUTO,6.75,24,EVENING,WEEKDAY,HIGH,HOT,30,12,0,1.0,146.0,111.0,31.53,OVERCHARGED,synthetic
synthetic-009367,Chennai,TAXI,12.62,32,EVENING,SATURDAY,LOW,RAIN,50,18,0,1.5,423.0,415.74,1.75,FAIR,synthetic
synthetic-009368,Coimbatore,AUTO,16.79,41,MORNING,SUNDAY,NORMAL,COLD,30,12,0,1.0,299.62748828484166,231.48,29.44,SLIGHTLY_HIGH,synthetic
synthetic-009369,Chennai,BIKE_TAXI,8.52,25,NIGHT,SATURDAY,HIGH,HOT,20,8,0,1.0,83.0,88.16,-5.85,FAIR,synthetic
synthetic-009370,Chennai,TAXI,10.06,23,MORNING,WEEKDAY,LOW,COLD,50,18,0,1.0,220.0,231.08,-4.79,FAIR,synthetic
synthetic-009371,Bengaluru,BUS,14.34,46,NIGHT,SATURDAY,LOW,RAIN,10,2,0,1.1,41.0,42.55,-3.64,FAIR,synthetic
synthetic-009372,Chennai,BIKE_TAXI,9.97,29,MORNING,SATURDAY,LOW,CLEAR,20,8,0,1.0,96.0,99.76,-3.77,FAIR,synthetic
synthetic-009373,Bengaluru,BIKE_TAXI,2.87,11,EVENING,SUNDAY,NORMAL,RAIN,20,8,0,1.0,43.0,42.96,0.09,FAIR,synthetic
synthetic-009374,Madurai,TAXI,7.9,24,EVENING,SUNDAY,HIGH,CLEAR,50,18,0,1.5,598.0,288.3,107.42,OVERCHARGED,synthetic
synthetic-009375,Madurai,AUTO,8.18,28,EVENING,WEEKDAY,HIGH,HOT,30,12,0,1.1,164.0,140.98,16.33,SLIGHTLY_HIGH,synthetic
synthetic-009376,Bengaluru,BIKE_TAXI,9.88,16,NIGHT,SUNDAY,LOW,RAIN,20,8,0,1.3,142.0,128.75,10.29,SLIGHTLY_HIGH,synthetic
synthetic-009377,Chennai,TAXI,18.48,43,DAY,SATURDAY,HIGH,RAIN,50,18,0,1.0,392.0,382.64,2.45,FAIR,synthetic
synthetic-009378,Bengaluru,TAXI,11.39,30,NIGHT,WEEKDAY,NORMAL,COLD,50,18,0,1.0,242.0,255.02,-5.11,FAIR,synthetic
synthetic-009379,Bengaluru,BUS,16.62,36,NIGHT,WEEKDAY,LOW,HOT,10,2,0,1.0,47.0,43.24,8.7,FAIR,synthetic
synthetic-009380,Bengaluru,AUTO,2.86,5,NIGHT,SUNDAY,HIGH,RAIN,30,12,0,1.0,61.0,64.32,-5.16,FAIR,synthetic
synthetic-009381,Madurai,TAXI,4.69,12,NIGHT,SATURDAY,LOW,RAIN,50,18,0,1.1,187.0,147.86,26.47,SLIGHTLY_HIGH,synthetic
synthetic-009382,Madurai,BUS,18.13,56,MORNING,SATURDAY,LOW,CLEAR,10,2,0,1.0,84.0,46.26,81.58,OVERCHARGED,synthetic
synthetic-009383,Chennai,BIKE_TAXI,15.57,37,NIGHT,SATURDAY,LOW,RAIN,20,8,0,1.2,277.0,173.47,59.68,OVERCHARGED,synthetic
synthetic-009384,Bengaluru,TAXI,13.8,28,MORNING,WEEKDAY,HIGH,CLEAR,50,18,0,1.1,338.0,328.24,2.97,FAIR,synthetic
synthetic-009385,Chennai,BUS,9.49,14,MORNING,SATURDAY,LOW,HOT,10,2,0,1.0,27.0,28.98,-6.83,FAIR,synthetic
synthetic-009386,Madurai,BIKE_TAXI,12.9,19,MORNING,SUNDAY,HIGH,COLD,20,8,0,1.0,108.0,123.2,-12.34,FAIR,synthetic
synthetic-009387,Coimbatore,AUTO,19.25,46,DAY,WEEKDAY,LOW,CLEAR,30,12,0,1.0,257.0,261.0,-1.53,FAIR,synthetic
synthetic-009388,Coimbatore,BUS,8.62,17,MORNING,SATURDAY,LOW,CLEAR,10,2,0,1.0,24.0,27.24,-11.89,FAIR,synthetic
synthetic-009389,Chennai,BUS,18.56,35,MORNING,WEEKDAY,LOW,COLD,10,2,0,1.5,73.0,70.68,3.28,FAIR,synthetic
synthetic-009390,Coimbatore,BUS,7.5,22,EVENING,SUNDAY,HIGH,COLD,10,2,0,1.1,26.0,27.5,-5.45,FAIR,synthetic
synthetic-009391,Madurai,AUTO,3.0,4,MORNING,SUNDAY,NORMAL,RAIN,30,12,0,1.5,87.0,99.0,-12.12,FAIR,synthetic
synthetic-009392,Chennai,TAXI,14.89,41,MORNING,SATURDAY,NORMAL,RAIN,50,18,0,1.1,326.0,349.82,-6.81,FAIR,synthetic
synthetic-009393,Madurai,TAXI,9.4,20,DAY,SATURDAY,LOW,CLEAR,50,18,0,1.0,410.0,219.2,87.04,OVERCHARGED,synthetic
synthetic-009394,Coimbatore,BUS,13.95,22,EVENING,SATURDAY,NORMAL,HOT,10,2,0,1.1,41.0,41.69,-1.66,FAIR,synthetic
synthetic-009395,Madurai,BUS,21.43,54,NIGHT,SUNDAY,NORMAL,COLD,10,2,0,1.0,53.0,52.86,0.26,FAIR,synthetic
synthetic-009396,Chennai,BUS,17.54,42,MORNING,SATURDAY,HIGH,COLD,10,2,0,1.0,43.0,45.08,-4.61,FAIR,synthetic
synthetic-009397,Bengaluru,AUTO,6.08,20,DAY,SUNDAY,NORMAL,COLD,30,12,0,1.0,184.0,102.96,78.71,OVERCHARGED,synthetic
synthetic-009398,Coimbatore,AUTO,20.75,45,DAY,SATURDAY,HIGH,RAIN,30,12,0,1.2,584.0,334.8,74.43,OVERCHARGED,synthetic
synthetic-009399,Madurai,TAXI,2.8,13,EVENING,SUNDAY,HIGH,CLEAR,50,18,0,1.0,88.0,100.4,-12.35,FAIR,synthetic
synthetic-009400,Chennai,TAXI,3.96,3,EVENING,WEEKDAY,NORMAL,RAIN,50,18,0,1.2,133.0,145.54,-8.61,FAIR,synthetic
synthetic-009401,Chennai,BUS,12.45,37,NIGHT,SUNDAY,NORMAL,COLD,10,2,0,1.0,39.0,34.9,11.75,SLIGHTLY_HIGH,synthetic
synthetic-009402,Madurai,TAXI,17.13,45,MORNING,SUNDAY,NORMAL,RAIN,50,18,0,1.0,760.0,358.34,112.09,OVERCHARGED,synthetic
synthetic-009403,Chennai,BIKE_TAXI,13.34,46,MORNING,SATURDAY,LOW,HOT,20,8,0,1.0,121.0,126.72,-4.51,FAIR,synthetic
synthetic-009404,Bengaluru,TAXI,21.42,49,MORNING,WEEKDAY,NORMAL,COLD,50,18,0,1.1,565.0,479.12,17.93,SLIGHTLY_HIGH,synthetic
synthetic-009405,Chennai,BIKE_TAXI,14.19,26,DAY,SUNDAY,NORMAL,CLEAR,20,8,0,1.0,218.0,133.52,63.27,OVERCHARGED,synthetic
synthetic-009406,Bengaluru,BIKE_TAXI,6.84,5,MORNING,SATURDAY,LOW,CLEAR,20,8,0,1.0,157.0,74.72,110.12,OVERCHARGED,synthetic
synthetic-009407,Coimbatore,TAXI,14.63,28,MORNING,SATURDAY,LOW,HOT,50,18,0,1.0,598.0,313.34,90.85,OVERCHARGED,synthetic
synthetic-009408,Madurai,TAXI,4.23,15,MORNING,WEEKDAY,HIGH,HOT,50,18,0,1.0,118.0,126.14,-6.45,FAIR,synthetic
synthetic-009409,Chennai,TAXI,16.82,32,EVENING,SATURDAY,LOW,CLEAR,50,18,0,1.0,372.0,352.76,5.45,FAIR,synthetic
synthetic-009410,Bengaluru,BIKE_TAXI,6.08,8,MORNING,SUNDAY,NORMAL,RAIN,20,8,0,1.0,87.0,68.64,26.75,SLIGHTLY_HIGH,synthetic
synthetic-009411,Coimbatore,BUS,21.59,41,DAY,SATURDAY,NORMAL,CLEAR,10,2,0,1.0,48.0,53.18,-9.74,FAIR,synthetic
synthetic-009412,Chennai,BUS,3.24,6,NIGHT,SATURDAY,NORMAL,HOT,10,2,0,1.0,24.0,16.48,45.63,OVERCHARGED,synthetic
synthetic-009413,Madurai,TAXI,14.09,46,EVENING,WEEKDAY,NORMAL,RAIN,50,18,0,1.5,526.0,455.43,15.5,SLIGHTLY_HIGH,synthetic
synthetic-009414,Chennai,AUTO,10.23,27,DAY,SATURDAY,LOW,RAIN,30,12,0,1.0,276.0,152.76,80.68,OVERCHARGED,synthetic
synthetic-009415,Chennai,BUS,21.21,68,NIGHT,SATURDAY,NORMAL,COLD,10,2,0,1.0,50.0,52.42,-4.62,FAIR,synthetic
synthetic-009416,Madurai,AUTO,1.61,3,MORNING,SUNDAY,LOW,COLD,30,12,0,1.0,50.0,49.32,1.38,FAIR,synthetic
synthetic-009417,Chennai,BIKE_TAXI,8.86,20,MORNING,SUNDAY,HIGH,RAIN,20,8,0,1.0,98.0,90.88,7.83,FAIR,synthetic
synthetic-009418,Chennai,TAXI,4.94,6,MORNING,WEEKDAY,NORMAL,HOT,50,18,0,1.0,207.0,138.92,49.01,OVERCHARGED,synthetic
synthetic-009419,Madurai,BUS,6.33,4,MORNING,SATURDAY,NORMAL,HOT,10,2,0,1.0,21.0,22.66,-7.33,FAIR,synthetic
synthetic-009420,Coimbatore,AUTO,5.21,18,DAY,WEEKDAY,HIGH,RAIN,30,12,0,1.0,190.0,92.52,105.36,OVERCHARGED,synthetic
synthetic-009421,Bengaluru,TAXI,8.89,23,NIGHT,SUNDAY,LOW,HOT,50,18,0,1.0,233.0,210.02,10.94,SLIGHTLY_HIGH,synthetic
synthetic-009422,Bengaluru,BIKE_TAXI,15.98,37,MORNING,SATURDAY,HIGH,CLEAR,20,8,0,1.0,157.0,147.84,6.2,FAIR,synthetic
synthetic-009423,Chennai,TAXI,2.87,6,DAY,SUNDAY,LOW,CLEAR,50,18,0,1.0,107.0,101.66,5.25,FAIR,synthetic
synthetic-009424,Madurai,AUTO,8.39,27,EVENING,SUNDAY,HIGH,CLEAR,30,12,0,1.5,182.0,196.02,-7.15,FAIR,synthetic
synthetic-009425,Coimbatore,TAXI,14.61,37,MORNING,SUNDAY,LOW,RAIN,50,18,0,1.0,648.0,312.98,107.04,OVERCHARGED,synthetic
synthetic-009426,Chennai,BIKE_TAXI,20.19,55,MORNING,WEEKDAY,NORMAL,CLEAR,20,8,0,1.0,398.0,181.52,119.26,OVERCHARGED,synthetic
synthetic-009427,Madurai,AUTO,12.86,29,EVENING,SATURDAY,NORMAL,HOT,30,12,0,1.0,226.0,184.32,22.61,SLIGHTLY_HIGH,synthetic
synthetic-009428,Chennai,AUTO,6.79,7,NIGHT,WEEKDAY,HIGH,CLEAR,30,12,0,1.0,115.0,111.48,3.16,FAIR,synthetic
synthetic-009429,Coimbatore,AUTO,2.02,5,NIGHT,SATURDAY,LOW,CLEAR,30,12,0,1.0,57.0,54.24,5.09,FAIR,synthetic
synthetic-009430,Madurai,BUS,7.74,21,EVENING,SATURDAY,NORMAL,RAIN,10,2,0,1.3,36.0,33.12,8.68,FAIR,synthetic
synthetic-009431,Chennai,TAXI,10.16,27,NIGHT,SUNDAY,NORMAL,HOT,50,18,0,1.1,527.0,256.17,105.72,OVERCHARGED,synthetic
synthetic-009432,Bengaluru,TAXI,6.76,19,MORNING,SUNDAY,LOW,COLD,50,18,0,1.2,240.0,206.02,16.5,SLIGHTLY_HIGH,synthetic
synthetic-009433,Bengaluru,BUS,1.53,3,NIGHT,SATURDAY,NORMAL,CLEAR,10,2,0,1.2,18.0,15.67,14.85,SLIGHTLY_HIGH,synthetic
synthetic-009434,Bengaluru,BIKE_TAXI,1.9,7,DAY,SATURDAY,LOW,COLD,20,8,0,1.0,34.0,35.2,-3.41,FAIR,synthetic
synthetic-009435,Chennai,BIKE_TAXI,2.47,3,DAY,WEEKDAY,HIGH,HOT,20,8,0,1.0,71.0,39.76,78.57,OVERCHARGED,synthetic
synthetic-009436,Chennai,BIKE_TAXI,19.69,42,NIGHT,SUNDAY,NORMAL,RAIN,20,8,0,1.5,335.0,266.28,25.81,SLIGHTLY_HIGH,synthetic
synthetic-009437,Bengaluru,AUTO,19.93,34,NIGHT,WEEKDAY,HIGH,HOT,30,12,0,1.0,339.0,269.16,25.95,SLIGHTLY_HIGH,synthetic
synthetic-009438,Chennai,BIKE_TAXI,7.59,27,EVENING,SATURDAY,NORMAL,RAIN,20,8,0,1.0,105.0,80.72,30.08,OVERCHARGED,synthetic
synthetic-009439,Bengaluru,BIKE_TAXI,7.89,19,NIGHT,WEEKDAY,HIGH,CLEAR,20,8,0,1.0,103.0,83.12,23.92,SLIGHTLY_HIGH,synthetic
synthetic-009440,Madurai,BIKE_TAXI,10.95,33,NIGHT,WEEKDAY,LOW,HOT,20,8,0,1.2,116.0,129.12,-10.16,FAIR,synthetic
synthetic-009441,Chennai,BIKE_TAXI,7.73,20,EVENING,WEEKDAY,NORMAL,COLD,20,8,0,1.5,131.0,122.76,6.71,FAIR,synthetic
synthetic-009442,Bengaluru,TAXI,20.5,35,NIGHT,WEEKDAY,NORMAL,HOT,50,18,0,1.0,922.0,419.0,120.05,OVERCHARGED,synthetic
synthetic-009443,Bengaluru,BIKE_TAXI,17.55,37,MORNING,SUNDAY,HIGH,CLEAR,20,8,0,1.2,178.0,192.48,-7.52,FAIR,synthetic
synthetic-009444,Chennai,AUTO,11.31,33,EVENING,SUNDAY,LOW,CLEAR,30,12,0,1.0,153.0,165.72,-7.68,FAIR,synthetic
synthetic-009445,Chennai,BIKE_TAXI,4.58,9,DAY,SATURDAY,NORMAL,RAIN,20,8,0,1.0,60.0,56.64,5.93,FAIR,synthetic
synthetic-009446,Madurai,TAXI,6.54,19,MORNING,SUNDAY,NORMAL,HOT,50,18,0,1.1,181.0,184.49,-1.89,FAIR,synthetic
synthetic-009447,Madurai,BIKE_TAXI,19.03,50,NIGHT,SUNDAY,NORMAL,HOT,20,8,0,1.5,259.0,258.36,0.25,FAIR,synthetic
synthetic-009448,Coimbatore,BIKE_TAXI,14.12,19,DAY,SATURDAY,NORMAL,COLD,20,8,0,1.0,128.0,132.96,-3.73,FAIR,synthetic
synthetic-009449,Coimbatore,BIKE_TAXI,16.69,34,DAY,SATURDAY,NORMAL,COLD,20,8,0,1.0,159.0,153.52,3.57,FAIR,synthetic
synthetic-009450,Madurai,BUS,20.47,59,EVENING,SUNDAY,HIGH,HOT,10,2,0,1.0,47.0,50.94,-7.73,FAIR,synthetic
synthetic-009451,Chennai,BUS,12.33,19,NIGHT,SATURDAY,LOW,HOT,10,2,0,1.2,52.0,41.59,25.02,SLIGHTLY_HIGH,synthetic
synthetic-009452,Chennai,BUS,12.35,28,MORNING,SATURDAY,LOW,RAIN,10,2,0,1.0,33.0,34.7,-4.9,FAIR,synthetic
