latitude,longitude,timeOfDay,dayOfWeek,policeDistanceKm,hospitalDistanceKm,fireStationDistanceKm,emergencyResponseDistanceKm,incidentCount,crimeReports,touristReports,lightingScore,crowdDensity,transportAvailability,safetyLevel,datasetSource
12.95658,80.05832,DAY,WEEKDAY,3.14,6.02,5.07,3.75,1,0,0,68,NORMAL,HIGH,SAFE,synthetic
12.9377,80.24773,EVENING,SUNDAY,5.93,2.38,4.17,8.75,2,2,0,77,NORMAL,HIGH,MODERATE,synthetic
13.09204,80.00788,NIGHT,SUNDAY,4.35,12.68,12.54,9.03,1,9,1,38,LOW,LOW,HIGH_RISK,synthetic
12.94314,80.26926,MORNING,SATURDAY,4.75,5.36,4.79,11.46,0,0,1,43,NORMAL,HIGH,SAFE,synthetic
13.21532,80.09261,NIGHT,WEEKDAY,1.55,5.81,3.45,5.91,0,1,4,40,NORMAL,LOW,MODERATE,synthetic
13.25887,80.33897,NIGHT,WEEKDAY,4.95,2.71,3.7,10.05,0,0,1,49,LOW,LOW,SAFE,synthetic
12.85827,80.20241,MORNING,WEEKDAY,1.86,0.66,2.77,1.79,0,0,0,98,HIGH,MODERATE,SAFE,synthetic
12.84212,80.05324,DAY,SUNDAY,1.25,2.24,2.26,0.86,0,0,0,78,HIGH,HIGH,SAFE,synthetic
13.11376,80.02523,DAY,SATURDAY,0.57,0.23,2.34,2.28,0,0,0,73,NORMAL,MODERATE,SAFE,synthetic
12.83303,80.30681,DAY,SATURDAY,2.51,2.47,3.87,11.55,1,0,0,55,HIGH,MODERATE,SAFE,synthetic
12.96029,80.07553,NIGHT,SATURDAY,3.98,6.11,3.89,6.54,1,1,0,39,LOW,MODERATE,MODERATE,synthetic
13.17134,80.32884,DAY,SATURDAY,1.95,2.09,1.59,0.84,0,0,0,78,NORMAL,MODERATE,SAFE,synthetic
13.13335,80.09776,EVENING,WEEKDAY,0.88,1.55,0.98,2.04,0,0,0,72,NORMAL,HIGH,SAFE,synthetic
13.10371,80.01688,NIGHT,WEEKDAY,3.15,1.71,7.18,3.89,5,1,0,70,LOW,MODERATE,MODERATE,synthetic
13.1885,80.00498,MORNING,SATURDAY,0.68,2.25,0.21,0.84,0,0,0,82,NORMAL,MODERATE,SAFE,synthetic
13.04381,80.19028,EVENING,SUNDAY,7.6,8.52,7.82,12.95,7,1,1,29,DESERTED,LOW,HIGH_RISK,synthetic
13.08123,80.12542,MORNING,SATURDAY,1.98,2.0,7.83,10.12,1,0,0,45,HIGH,HIGH,SAFE,synthetic
13.11969,80.33783,DAY,WEEKDAY,12.69,12.53,13.72,12.45,9,0,4,27,DESERTED,MODERATE,HIGH_RISK,synthetic
12.80183,80.23581,DAY,SATURDAY,1.42,0.65,2.39,3.28,0,0,0,82,HIGH,HIGH,SAFE,synthetic
13.25088,80.27523,MORNING,SUNDAY,1.31,1.56,0.6,2.12,0,0,0,84,NORMAL,HIGH,SAFE,synthetic
13.201,80.10102,EVENING,SUNDAY,4.8,2.52,4.4,7.86,1,0,0,45,NORMAL,HIGH,SAFE,synthetic
12.82376,80.39313,DAY,WEEKDAY,2.54,5.91,2.46,9.41,6,0,0,72,LOW,HIGH,MODERATE,synthetic
13.2649,80.22529,DAY,WEEKDAY,1.61,0.86,2.4,0.73,0,0,0,95,HIGH,MODERATE,SAFE,synthetic
12.91819,80.36273,NIGHT,SATURDAY,4.17,12.23,14.05,13.44,31,0,0,18,DESERTED,LOW,HIGH_RISK,synthetic
13.08162,80.08533,DAY,SUNDAY,0.56,1.98,1.7,3.66,0,0,0,99,NORMAL,MODERATE,SAFE,synthetic
13.20352,80.19719,DAY,SATURDAY,5.37,2.06,3.28,8.33,4,1,1,57,HIGH,LOW,MODERATE,synthetic
13.03566,80.31566,DAY,WEEKDAY,0.85,1.14,2.87,0.82,0,0,0,94,HIGH,MODERATE,SAFE,synthetic
13.22952,80.16466,EVENING,WEEKDAY,12.6,7.63,5.21,20.74,6,11,1,32,DESERTED,LOW,HIGH_RISK,synthetic
13.17433,80.13221,EVENING,WEEKDAY,7.76,12.03,7.37,8.9,0,2,4,19,LOW,MODERATE,MODERATE,synthetic
13.09855,80.16468,DAY,SATURDAY,3.17,4.83,2.52,6.95,3,0,0,39,NORMAL,LOW,MODERATE,synthetic
13.02082,80.18082,EVENING,SATURDAY,3.47,1.81,5.35,5.82,2,0,0,67,HIGH,MODERATE,SAFE,synthetic
12.97712,80.03183,DAY,SUNDAY,0.59,1.73,1.19,2.28,0,0,0,70,NORMAL,MODERATE,SAFE,synthetic
12.98467,80.29069,EVENING,WEEKDAY,6.68,7.38,5.73,20.52,7,0,1,27,DESERTED,LOW,HIGH_RISK,synthetic
13.01327,80.19232,NIGHT,SUNDAY,2.59,5.87,3.73,3.19,2,3,2,76,HIGH,MODERATE,MODERATE,synthetic
12.88545,80.32711,MORNING,SATURDAY,1.02,0.24,1.84,0.84,0,0,0,90,NORMAL,MODERATE,SAFE,synthetic
13.1274,80.36323,DAY,SATURDAY,11.87,10.75,14.41,21.41,12,1,2,14,DESERTED,LOW,HIGH_RISK,synthetic
13.24369,80.1267,DAY,SUNDAY,5.9,12.96,5.62,11.51,0,6,1,27,DESERTED,LOW,HIGH_RISK,synthetic
13.09743,80.02286,NIGHT,WEEKDAY,12.52,8.85,9.97,20.94,0,1,3,26,LOW,MODERATE,HIGH_RISK,synthetic
13.20157,80.07131,MORNING,SUNDAY,1.95,1.08,2.24,2.6,0,0,0,78,HIGH,HIGH,SAFE,synthetic
13.10578,80.08743,MORNING,WEEKDAY,0.62,1.5,2.27,2.57,0,0,0,84,HIGH,HIGH,SAFE,synthetic
12.85346,80.16132,DAY,WEEKDAY,1.48,1.66,1.29,3.26,0,0,0,86,NORMAL,HIGH,SAFE,synthetic
13.27965,80.14636,EVENING,SUNDAY,1.88,6.17,3.68,3.39,4,0,0,43,NORMAL,LOW,MODERATE,synthetic
12.82552,80.31862,MORNING,WEEKDAY,4.31,4.96,4.89,9.99,2,1,0,50,HIGH,LOW,MODERATE,synthetic
13.21063,80.05294,EVENING,SUNDAY,1.95,2.59,7.94,5.43,1,1,0,79,NORMAL,LOW,SAFE,synthetic
13.28127,80.16572,DAY,SUNDAY,5.2,4.06,7.65,3.15,1,0,0,57,HIGH,LOW,MODERATE,synthetic
12.9545,80.32057,DAY,SUNDAY,0.49,0.45,2.1,2.05,0,0,0,93,NORMAL,MODERATE,SAFE,synthetic
13.16206,80.14142,EVENING,SATURDAY,3.58,5.75,7.72,4.93,2,2,0,56,HIGH,MODERATE,MODERATE,synthetic
13.25237,80.21698,MORNING,SATURDAY,1.03,1.66,1.26,1.01,0,0,0,74,NORMAL,MODERATE,SAFE,synthetic
12.91773,80.07911,DAY,WEEKDAY,0.75,2.27,1.21,3.04,0,0,0,90,NORMAL,MODERATE,SAFE,synthetic
12.87927,80.21291,DAY,SATURDAY,1.12,1.04,2.73,3.17,0,0,0,85,NORMAL,MODERATE,SAFE,synthetic
12.826,80.308,NIGHT,SATURDAY,6.92,9.16,13.61,22.49,0,4,0,13,LOW,LOW,HIGH_RISK,synthetic
13.26346,80.31655,NIGHT,SUNDAY,3.19,2.73,3.66,6.67,1,0,0,58,HIGH,HIGH,SAFE,synthetic
13.21704,80.24197,MORNING,WEEKDAY,4.79,2.68,5.63,9.28,1,0,0,60,LOW,HIGH,MODERATE,synthetic
13.01412,80.03367,NIGHT,SATURDAY,4.61,3.32,5.62,5.11,0,2,0,76,HIGH,HIGH,MODERATE,synthetic
12.99036,80.10902,DAY,SATURDAY,1.6,2.31,1.32,1.52,0,0,0,99,HIGH,MODERATE,SAFE,synthetic
13.16398,80.17497,MORNING,WEEKDAY,0.95,2.25,1.58,3.45,0,0,0,78,NORMAL,HIGH,SAFE,synthetic
12.91869,80.34427,NIGHT,SUNDAY,5.06,1.8,2.61,4.55,1,0,0,35,LOW,LOW,SAFE,synthetic
12.82289,80.28259,MORNING,SUNDAY,3.36,5.8,5.13,3.3,0,0,0,61,HIGH,LOW,SAFE,synthetic
13.14072,80.23528,MORNING,WEEKDAY,0.84,1.52,0.47,1.17,0,0,0,77,NORMAL,HIGH,SAFE,synthetic
12.98679,80.24856,NIGHT,SUNDAY,13.46,10.89,11.59,8.51,0,0,0,13,LOW,LOW,HIGH_RISK,synthetic
12.87178,80.36992,NIGHT,SATURDAY,11.23,8.82,15.28,11.08,2,4,3,39,DESERTED,LOW,HIGH_RISK,synthetic
13.00639,80.08988,EVENING,SATURDAY,4.17,1.75,4.25,6.06,2,0,0,67,HIGH,HIGH,SAFE,synthetic
13.24562,80.12648,EVENING,SUNDAY,11.32,7.18,11.49,22.95,4,10,3,38,DESERTED,LOW,HIGH_RISK,synthetic
13.26755,80.19956,DAY,SUNDAY,5.25,12.92,12.02,23.12,0,11,2,35,DESERTED,LOW,HIGH_RISK,synthetic
13.14336,80.17722,DAY,SATURDAY,1.01,1.51,2.51,1.64,0,0,0,75,NORMAL,MODERATE,SAFE,synthetic
13.18423,80.0845,DAY,WEEKDAY,1.5,2.17,2.4,1.74,0,0,0,74,NORMAL,MODERATE,SAFE,synthetic
13.19283,80.3392,DAY,SUNDAY,4.06,4.6,4.21,7.75,1,1,0,71,NORMAL,LOW,MODERATE,synthetic
12.87821,80.21254,EVENING,SATURDAY,3.95,1.53,4.25,9.49,0,0,0,58,LOW,HIGH,SAFE,synthetic
12.96942,80.15191,EVENING,SUNDAY,5.77,5.72,6.75,5.07,0,1,0,77,NORMAL,HIGH,MODERATE,synthetic
13.24602,80.2041,NIGHT,WEEKDAY,8.85,6.37,6.82,18.14,3,14,0,19,DESERTED,MODERATE,HIGH_RISK,synthetic
12.96324,80.16671,DAY,WEEKDAY,0.19,1.5,2.6,2.07,0,0,0,77,NORMAL,MODERATE,SAFE,synthetic
13.21385,80.39377,DAY,SUNDAY,0.4,0.98,2.94,0.96,0,0,0,73,NORMAL,MODERATE,SAFE,synthetic
13.04731,80.04782,DAY,SATURDAY,0.31,1.46,2.8,1.36,0,0,0,72,HIGH,MODERATE,SAFE,synthetic
13.02916,80.02719,NIGHT,SUNDAY,4.55,4.25,5.35,3.21,1,0,1,50,NORMAL,MODERATE,MODERATE,synthetic
12.99453,80.29768,EVENING,SATURDAY,4.8,6.04,3.65,10.41,4,1,1,73,NORMAL,LOW,MODERATE,synthetic
13.00179,80.0841,NIGHT,WEEKDAY,1.66,6.76,3.16,9.81,1,0,0,78,HIGH,LOW,MODERATE,synthetic
13.25364,80.05968,NIGHT,WEEKDAY,5.58,6.98,5.34,7.44,1,0,2,57,LOW,HIGH,MODERATE,synthetic
12.89873,80.03364,MORNING,SUNDAY,1.59,2.47,2.98,3.41,0,0,0,81,HIGH,MODERATE,SAFE,synthetic
13.14024,80.29584,EVENING,SATURDAY,4.08,3.87,4.71,5.4,2,0,0,42,HIGH,HIGH,MODERATE,synthetic
13.09189,80.37639,EVENING,SUNDAY,1.99,1.28,0.21,1.23,0,0,0,71,NORMAL,MODERATE,SAFE,synthetic
13.23704,80.19383,DAY,SUNDAY,0.53,0.38,2.66,1.5,0,0,0,86,HIGH,HIGH,SAFE,synthetic
13.24385,80.14243,EVENING,SATURDAY,2.04,4.46,7.25,7.67,0,1,0,68,NORMAL,HIGH,SAFE,synthetic
13.03658,80.05264,EVENING,SATURDAY,10.44,12.84,13.16,18.62,4,2,1,26,DESERTED,LOW,HIGH_RISK,synthetic
13.21553,80.19178,EVENING,SUNDAY,9.57,8.05,15.59,19.18,0,2,1,35,DESERTED,MODERATE,HIGH_RISK,synthetic
13.0668,80.16855,NIGHT,WEEKDAY,6.11,12.54,5.75,10.26,13,10,0,14,DESERTED,MODERATE,HIGH_RISK,synthetic
13.09039,80.09439,EVENING,SUNDAY,5.96,2.44,3.08,5.5,3,1,0,62,HIGH,HIGH,MODERATE,synthetic
12.90512,80.30144,EVENING,SUNDAY,1.57,4.95,4.57,10.5,3,1,1,60,HIGH,HIGH,MODERATE,synthetic
13.21207,80.32236,EVENING,SATURDAY,4.45,8.58,13.15,15.16,1,9,3,35,DESERTED,LOW,HIGH_RISK,synthetic
13.05582,80.26985,NIGHT,SATURDAY,4.59,5.84,7.47,9.08,1,1,0,39,NORMAL,MODERATE,MODERATE,synthetic
12.88414,80.06022,EVENING,SATURDAY,13.72,9.78,8.36,19.85,4,0,0,34,DESERTED,LOW,HIGH_RISK,synthetic
13.27293,80.23447,EVENING,WEEKDAY,1.46,1.9,1.24,2.25,1,0,0,95,NORMAL,MODERATE,SAFE,synthetic
12.87047,80.33833,EVENING,WEEKDAY,0.78,2.4,0.66,2.76,0,0,0,96,NORMAL,MODERATE,SAFE,synthetic
13.13028,80.17884,DAY,WEEKDAY,1.3,1.24,2.6,2.6,0,1,0,76,NORMAL,MODERATE,SAFE,synthetic
13.01173,80.16633,MORNING,SUNDAY,3.99,2.56,6.71,10.94,0,1,0,51,HIGH,HIGH,SAFE,synthetic
12.90441,80.02869,MORNING,WEEKDAY,4.75,2.19,3.99,9.49,0,1,0,66,NORMAL,HIGH,SAFE,synthetic
13.08556,80.05288,MORNING,SUNDAY,4.63,2.11,5.81,9.84,4,0,0,78,NORMAL,HIGH,MODERATE,synthetic
13.19235,80.11458,NIGHT,SUNDAY,11.23,13.46,8.75,9.05,4,1,0,36,DESERTED,LOW,HIGH_RISK,synthetic
13.27803,80.00557,NIGHT,WEEKDAY,10.69,10.93,5.82,18.72,11,7,0,19,DESERTED,LOW,HIGH_RISK,synthetic
12.94011,80.06044,DAY,SUNDAY,5.7,6.39,7.82,8.53,0,1,0,60,LOW,HIGH,MODERATE,synthetic
13.12099,80.22558,DAY,WEEKDAY,7.55,4.83,5.88,19.6,0,9,0,36,DESERTED,LOW,HIGH_RISK,synthetic
13.28571,80.36717,EVENING,WEEKDAY,4.92,7.57,15.23,21.0,2,0,1,37,LOW,LOW,MODERATE,synthetic
12.93031,80.18627,NIGHT,WEEKDAY,5.12,2.03,5.14,10.24,0,2,0,77,NORMAL,MODERATE,MODERATE,synthetic
12.86061,80.37081,EVENING,SUNDAY,5.69,9.37,13.39,12.89,1,0,1,37,DESERTED,LOW,MODERATE,synthetic
13.17541,80.09757,DAY,SUNDAY,5.56,5.05,4.93,7.62,0,0,0,41,NORMAL,HIGH,MODERATE,synthetic
12.9568,80.26011,MORNING,SUNDAY,3.07,3.51,7.86,10.41,0,2,1,46,NORMAL,MODERATE,MODERATE,synthetic
13.24319,80.34397,MORNING,WEEKDAY,0.41,0.73,1.1,1.04,0,0,0,94,HIGH,MODERATE,SAFE,synthetic
12.97191,80.07392,DAY,SATURDAY,0.89,1.75,1.33,2.76,0,0,0,70,NORMAL,MODERATE,SAFE,synthetic
13.03342,80.31692,DAY,WEEKDAY,5.75,2.08,2.49,11.51,1,0,0,56,NORMAL,HIGH,SAFE,synthetic
13.29459,80.16304,NIGHT,SUNDAY,12.8,8.22,9.83,12.1,0,1,2,32,DESERTED,LOW,HIGH_RISK,synthetic
12.8199,80.17001,NIGHT,SUNDAY,7.43,10.5,9.69,10.23,5,0,1,36,DESERTED,LOW,HIGH_RISK,synthetic
13.0047,80.14517,EVENING,SATURDAY,2.31,6.42,5.1,8.84,0,0,0,49,LOW,LOW,MODERATE,synthetic
13.07436,80.24164,MORNING,SATURDAY,0.58,2.47,1.97,1.8,0,0,0,73,HIGH,MODERATE,SAFE,synthetic
12.90728,80.27152,DAY,WEEKDAY,2.86,4.67,3.1,9.79,1,2,0,51,NORMAL,MODERATE,MODERATE,synthetic
13.03739,80.36602,MORNING,SATURDAY,4.49,1.67,4.0,10.35,2,0,0,38,NORMAL,MODERATE,SAFE,synthetic
12.98693,80.33913,DAY,WEEKDAY,6.44,7.64,7.64,14.74,3,2,0,18,DESERTED,LOW,MODERATE,synthetic
13.18135,80.22383,DAY,SATURDAY,1.85,1.53,2.95,2.92,0,0,0,90,NORMAL,MODERATE,SAFE,synthetic
13.04752,80.01435,DAY,WEEKDAY,1.23,1.13,0.91,0.64,0,0,0,95,NORMAL,MODERATE,SAFE,synthetic
13.08709,80.00087,EVENING,SATURDAY,4.12,13.15,13.26,18.49,22,5,2,5,DESERTED,MODERATE,HIGH_RISK,synthetic
12.97107,80.04421,NIGHT,SATURDAY,5.76,4.3,2.93,4.93,4,0,0,48,NORMAL,LOW,MODERATE,synthetic
12.98987,80.20111,DAY,SUNDAY,12.69,8.09,10.4,14.35,2,0,2,26,DESERTED,MODERATE,HIGH_RISK,synthetic
12.91799,80.10264,DAY,SATURDAY,5.0,3.21,2.62,9.25,1,0,1,51,NORMAL,MODERATE,MODERATE,synthetic
12.93632,80.02243,DAY,SUNDAY,11.64,6.24,12.47,10.42,0,1,1,23,DESERTED,MODERATE,HIGH_RISK,synthetic
13.23046,80.10801,EVENING,SUNDAY,4.82,3.73,6.76,6.58,0,0,0,53,NORMAL,HIGH,SAFE,synthetic
13.06616,80.39359,EVENING,SUNDAY,0.85,0.24,0.5,1.81,1,0,0,88,NORMAL,MODERATE,SAFE,synthetic
13.06324,80.23338,NIGHT,SATURDAY,6.34,9.99,11.62,9.1,5,4,3,14,DESERTED,LOW,HIGH_RISK,synthetic
13.0264,80.13507,EVENING,SUNDAY,1.75,5.49,7.35,6.31,2,0,0,36,NORMAL,HIGH,MODERATE,synthetic
13.18675,80.04302,NIGHT,SUNDAY,7.0,10.44,7.59,17.43,13,10,5,11,LOW,LOW,HIGH_RISK,synthetic
12.98488,80.28572,EVENING,WEEKDAY,4.79,5.15,4.78,9.39,3,2,0,65,LOW,HIGH,MODERATE,synthetic
13.15276,80.17387,MORNING,WEEKDAY,2.08,3.17,6.3,11.35,3,0,1,40,HIGH,MODERATE,MODERATE,synthetic
13.26469,80.21759,EVENING,WEEKDAY,10.2,5.28,10.73,15.85,35,19,2,33,DESERTED,LOW,HIGH_RISK,synthetic
12.90218,80.062,EVENING,SATURDAY,1.2,2.48,2.06,3.81,0,0,0,91,NORMAL,HIGH,SAFE,synthetic
12.99935,80.02585,DAY,WEEKDAY,1.07,1.57,2.74,3.32,0,0,0,94,HIGH,MODERATE,SAFE,synthetic
12.9747,80.12928,DAY,WEEKDAY,13.82,6.99,5.32,20.07,2,2,1,10,DESERTED,LOW,HIGH_RISK,synthetic
13.05282,80.07724,DAY,SUNDAY,10.94,11.25,9.77,23.14,10,1,3,36,DESERTED,LOW,HIGH_RISK,synthetic
13.06813,80.19399,EVENING,SATURDAY,1.57,0.17,0.42,2.99,0,0,0,73,NORMAL,MODERATE,SAFE,synthetic
13.21767,80.36417,MORNING,SUNDAY,0.3,1.21,2.02,2.76,0,0,0,71,NORMAL,MODERATE,SAFE,synthetic
12.95205,80.30495,MORNING,SUNDAY,1.77,2.03,2.37,1.78,0,0,0,80,HIGH,HIGH,SAFE,synthetic
13.10327,80.1034,DAY,SUNDAY,10.94,9.15,9.92,18.24,3,5,8,23,LOW,LOW,HIGH_RISK,synthetic
13.29073,80.23336,EVENING,SATURDAY,13.3,5.28,14.93,21.01,0,11,0,13,LOW,LOW,HIGH_RISK,synthetic
13.22276,80.01606,DAY,WEEKDAY,6.31,11.7,14.67,22.36,2,1,0,32,DESERTED,MODERATE,HIGH_RISK,synthetic
13.09284,80.21166,DAY,WEEKDAY,4.74,4.18,7.54,8.91,0,1,0,43,HIGH,LOW,MODERATE,synthetic
13.05045,80.14037,EVENING,WEEKDAY,0.76,1.0,0.85,1.97,0,0,0,97,NORMAL,MODERATE,SAFE,synthetic
12.97128,80.13862,DAY,SATURDAY,4.07,1.92,7.69,3.63,0,1,0,69,NORMAL,MODERATE,SAFE,synthetic
12.83013,80.16538,NIGHT,WEEKDAY,4.68,4.19,4.55,7.56,1,0,1,53,NORMAL,LOW,SAFE,synthetic
13.17072,80.28299,EVENING,SATURDAY,1.29,1.26,2.75,3.96,0,0,0,93,NORMAL,MODERATE,SAFE,synthetic
12.9962,80.1121,MORNING,WEEKDAY,0.38,1.05,0.5,1.17,1,0,0,89,NORMAL,HIGH,SAFE,synthetic
13.20763,80.37778,NIGHT,SUNDAY,5.34,3.79,7.74,10.07,4,0,0,35,HIGH,HIGH,MODERATE,synthetic
13.00224,80.07544,EVENING,SUNDAY,1.13,1.92,1.23,1.24,0,0,0,98,NORMAL,MODERATE,SAFE,synthetic
12.9353,80.13671,MORNING,WEEKDAY,2.51,1.77,6.67,4.84,1,1,1,47,HIGH,HIGH,SAFE,synthetic
13.02638,80.32329,DAY,SATURDAY,2.97,6.92,5.28,9.6,0,2,1,65,NORMAL,LOW,MODERATE,synthetic
13.17018,80.37744,DAY,SATURDAY,1.99,0.8,0.86,1.06,0,0,0,96,NORMAL,MODERATE,SAFE,synthetic
12.99298,80.00969,MORNING,SATURDAY,1.72,0.38,2.3,0.99,1,0,0,75,NORMAL,MODERATE,SAFE,synthetic
12.83842,80.26552,DAY,SUNDAY,4.82,1.96,3.47,8.43,2,1,0,53,LOW,HIGH,SAFE,synthetic
13.24044,80.36797,MORNING,SUNDAY,1.53,1.24,1.3,1.11,1,0,0,91,NORMAL,MODERATE,SAFE,synthetic
13.29065,80.27486,DAY,SUNDAY,5.45,2.71,2.26,6.61,0,0,0,47,HIGH,LOW,SAFE,synthetic
12.93963,80.0096,NIGHT,WEEKDAY,2.27,6.36,6.64,3.87,0,0,0,48,NORMAL,MODERATE,SAFE,synthetic
12.92785,80.25443,NIGHT,SUNDAY,3.53,5.24,5.32,5.09,4,0,0,73,NORMAL,HIGH,MODERATE,synthetic
13.00968,80.2013,NIGHT,WEEKDAY,4.8,1.53,6.95,7.38,4,2,0,79,HIGH,LOW,MODERATE,synthetic
13.25821,80.36181,EVENING,WEEKDAY,1.8,4.83,6.39,11.15,0,0,0,35,HIGH,HIGH,SAFE,synthetic
13.21255,80.00826,MORNING,WEEKDAY,1.71,0.66,0.36,3.02,0,0,0,71,NORMAL,MODERATE,SAFE,synthetic
13.22481,80.09585,MORNING,SUNDAY,1.75,2.39,0.35,3.87,0,0,0,82,NORMAL,MODERATE,SAFE,synthetic
13.19787,80.17899,EVENING,SUNDAY,12.84,4.09,5.68,17.37,0,6,2,7,DESERTED,LOW,HIGH_RISK,synthetic
12.97992,80.36062,DAY,SATURDAY,3.21,6.67,2.12,7.95,5,0,0,77,HIGH,LOW,MODERATE,synthetic
12.81244,80.08337,MORNING,WEEKDAY,5.73,5.97,3.06,4.67,2,3,0,69,HIGH,MODERATE,MODERATE,synthetic
13.22254,80.25909,MORNING,WEEKDAY,5.63,1.78,2.85,5.09,0,1,0,62,NORMAL,MODERATE,SAFE,synthetic
13.16008,80.05703,NIGHT,WEEKDAY,2.26,4.67,3.92,4.04,4,1,0,38,NORMAL,HIGH,MODERATE,synthetic
13.09444,80.00469,NIGHT,SATURDAY,4.88,13.39,15.78,23.55,17,4,0,16,DESERTED,MODERATE,HIGH_RISK,synthetic
13.25895,80.18746,EVENING,SATURDAY,9.92,8.29,7.96,13.43,2,0,1,8,LOW,LOW,HIGH_RISK,synthetic
12.81048,80.14266,DAY,SATURDAY,1.21,1.75,2.23,2.44,0,1,0,78,HIGH,MODERATE,SAFE,synthetic
12.92304,80.37782,EVENING,SATURDAY,4.66,3.74,3.09,4.81,1,0,0,44,HIGH,HIGH,MODERATE,synthetic
12.94144,80.07996,EVENING,SATURDAY,1.58,2.17,6.7,10.2,1,1,0,69,NORMAL,MODERATE,SAFE,synthetic
13.23525,80.30615,DAY,SUNDAY,0.24,1.25,2.15,1.83,0,1,0,74,NORMAL,MODERATE,SAFE,synthetic
13.21346,80.28124,NIGHT,WEEKDAY,2.9,5.75,7.78,6.51,4,1,2,61,HIGH,MODERATE,MODERATE,synthetic
13.26536,80.23051,DAY,SUNDAY,1.26,2.33,1.52,3.5,0,0,0,73,NORMAL,HIGH,SAFE,synthetic
13.16791,80.34539,NIGHT,SATURDAY,11.85,12.58,10.13,20.72,3,1,0,8,DESERTED,LOW,HIGH_RISK,synthetic
12.8409,80.14044,EVENING,SATURDAY,2.13,3.96,6.48,11.96,2,1,0,35,HIGH,LOW,MODERATE,synthetic
13.1968,80.08303,DAY,WEEKDAY,3.85,2.43,4.51,8.71,0,0,1,49,NORMAL,LOW,MODERATE,synthetic
13.12804,80.08601,MORNING,WEEKDAY,2.04,5.0,7.18,3.79,3,0,0,76,NORMAL,HIGH,SAFE,synthetic
13.28577,80.22924,EVENING,SATURDAY,0.27,1.83,2.86,0.64,0,0,0,81,HIGH,MODERATE,SAFE,synthetic
12.98028,80.35404,NIGHT,SATURDAY,8.56,13.33,10.58,13.8,7,2,3,7,DESERTED,LOW,HIGH_RISK,synthetic
13.08906,80.15013,DAY,WEEKDAY,4.57,5.26,3.85,5.38,0,0,0,68,NORMAL,LOW,SAFE,synthetic
13.12862,80.086,NIGHT,SATURDAY,4.95,3.53,5.3,4.17,0,1,0,62,NORMAL,LOW,SAFE,synthetic
13.29729,80.16727,MORNING,WEEKDAY,1.95,0.41,1.63,1.05,0,0,0,73,HIGH,MODERATE,SAFE,synthetic
12.8302,80.21278,EVENING,SATURDAY,3.34,4.68,2.62,4.18,1,2,1,63,LOW,MODERATE,SAFE,synthetic
13.23367,80.00521,NIGHT,SUNDAY,5.42,5.84,4.02,6.52,0,8,0,45,NORMAL,LOW,HIGH_RISK,synthetic
12.94435,80.14927,EVENING,SATURDAY,13.15,9.64,10.45,16.93,1,6,0,9,DESERTED,LOW,HIGH_RISK,synthetic
13.05368,80.2422,DAY,SATURDAY,6.25,8.32,8.42,23.75,8,4,0,7,LOW,MODERATE,HIGH_RISK,synthetic
12.83847,80.22704,DAY,SUNDAY,1.9,0.43,0.91,1.97,0,0,0,79,NORMAL,HIGH,SAFE,synthetic
12.94975,80.18713,DAY,SATURDAY,1.01,1.37,0.78,1.74,0,0,0,96,NORMAL,MODERATE,SAFE,synthetic
13.23092,80.00973,DAY,SATURDAY,0.8,1.3,2.92,2.42,0,1,0,84,NORMAL,HIGH,SAFE,synthetic
12.92519,80.16802,DAY,SATURDAY,1.07,2.31,1.47,1.17,0,0,0,96,NORMAL,MODERATE,SAFE,synthetic
13.21009,80.12246,MORNING,SATURDAY,4.75,5.46,5.53,4.08,5,0,1,76,NORMAL,LOW,MODERATE,synthetic
13.17452,80.12103,EVENING,SATURDAY,4.89,2.55,5.52,8.86,0,0,0,39,LOW,HIGH,SAFE,synthetic
13.24459,80.31763,DAY,SUNDAY,3.64,4.11,4.76,8.76,3,0,0,51,LOW,HIGH,MODERATE,synthetic
12.81955,80.3853,MORNING,SUNDAY,2.49,5.45,5.45,8.22,1,1,0,40,NORMAL,HIGH,MODERATE,synthetic
13.05145,80.08326,DAY,WEEKDAY,0.26,1.63,2.58,2.44,0,0,0,97,HIGH,MODERATE,SAFE,synthetic
12.85324,80.26063,MORNING,WEEKDAY,1.81,5.89,7.04,6.14,2,0,2,74,HIGH,LOW,MODERATE,synthetic
13.01394,80.22781,NIGHT,WEEKDAY,5.15,5.19,8.81,13.48,13,14,0,17,LOW,LOW,HIGH_RISK,synthetic
12.99577,80.00286,MORNING,WEEKDAY,3.57,6.86,5.62,11.3,0,0,2,53,LOW,HIGH,SAFE,synthetic
13.05097,80.17278,NIGHT,SUNDAY,9.43,9.02,8.41,13.05,13,7,4,21,LOW,LOW,HIGH_RISK,synthetic
13.24011,80.25071,EVENING,SATURDAY,1.56,6.31,2.85,6.12,0,2,0,40,NORMAL,MODERATE,SAFE,synthetic
12.84743,80.06017,MORNING,SUNDAY,1.78,4.87,2.09,9.08,0,0,0,58,LOW,MODERATE,SAFE,synthetic
13.14123,80.15415,DAY,SATURDAY,1.87,1.45,0.4,3.72,0,0,0,76,NORMAL,MODERATE,SAFE,synthetic
13.23161,80.23921,EVENING,SUNDAY,2.12,5.2,4.04,11.9,2,0,0,42,NORMAL,LOW,SAFE,synthetic
